,date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
3041,2017-05-02,782531,158,154942966,980651.6835443041,2.55708418,23870678471.227386,9335116409.167742,521974519553.627,0.000819320251104177,1.1993366067488826,0.00048600000000000005,0.7114160672758028,271.76443068939096,397813.9557746791,4099704.06887553,1975.0,4.4206140694925,2891042.660225742,1975.0,2891042.660225742,37.50891474,49.64774275447082,1,1463.8190684687302,228.9975945024497,32.40485861491237,16307123.59567634,20156821.875,13530626.39461225,331695,730061,434753.27691529,636400136.8278676,2.11551521474707,3096.7315109824817,0.03967559,58.07788519474725,1544455.15319346,2260802903.6393805,0.03320754602067159,0.017185858574820058,0.03892088213532558
3042,2017-05-03,691453,132,131378316,995290.2727272729,2.6373993,24779696474.704185,9395504290.807447,521974519553.627,0.000846712806738716,1.2865030119619543,0.0005,0.7597044722384549,250.39329805961899,380449.816708858,3425069.22209855,1650.0,3.692797600428,2507024.758386901,1650.0,2507024.758386901,36.76165293,51.169596008403566,1,1519.4089444769102,236.42867217159267,32.738333786126105,16308773.59566627,20157234.375,13532622.53075994,295724,663288,443635.48138974,674063718.510891,2.32916692828584,3538.957064017314,0.04371725,66.42438067793321,1544908.47352886,2347347753.0779204,0.03327216202729665,0.01731967425469106,0.039108099166727466
3043,2017-05-04,851617,168,163137792,971058.2857142859,2.64748386,25115973329.482098,9486733319.176014,521974519553.62604,0.0008542369320506941,1.3153796991145088,0.0005,0.7699150257744001,303.518070089235,467366.245511499,4359179.009943601,2100.0,4.69931911070593,3233643.10825248,2100.0,3233643.10825248,31.78885764,51.46547075586327,1,1539.8300515488002,243.42998674030528,34.845476413869555,16310873.59557622,20157759.375,13533501.94249306,355309,825576,513100.33790509996,790087319.7661167,2.42238608440135,3730.062889214827,0.035,53.894051804208004,1999863.81401573,3079450399.8264217,0.03327859154286682,0.01718661583938473,0.039129440338202766
3044,2017-05-05,660727,129,123998980,961232.403100775,2.61101197,24955664079.91416,9557851273.421568,521974519553.627,0.0009782783807952698,1.4966196142524035,0.0005424,0.8297908802917591,262.114039679705,400995.2797246527,3347226.73977813,1612.5,3.6080490524481,2466883.8393629445,1612.5,2466883.8393629445,30.92282322,50.621777735447395,1,1529.85044301578,240.4690913414928,34.69226622209816,16312486.09551617,20158162.5,13534964.47603338,267934,628908,527522.53511969,807030584.053665,3.0984483112536605,4740.162521632907,0.04444444,67.99334622358825,1948638.93053392,2981126131.1551123,0.033282287042260925,0.017222798776715297,0.0391485550672542
3045,2017-05-06,867643,168,162111432,964949.0,2.6710611,25667501899.429756,9609477624.379509,521974519553.62604,0.000824428327676669,1.2970611416492204,0.00049281,0.7753308319930035,296.347357808965,466239.003853317,4359179.009943601,2100.0,4.698249747265519,3303899.5701899463,2100.0,3303899.5701899463,34.43527601,51.55714280968709,1,1573.28550961426,240.7637913071169,31.700165127742718,16314586.09551609,20158687.5,13536601.96157449,359458,823961,473775.38338097,745383945.4852208,1.79810528652969,2828.9329920579585,0.032183545,50.63390499651847,1481568.62999429,2330930457.069067,0.033302080775322485,0.01583188518094911,0.03890558440938651
3046,2017-05-07,790638,167,161124733,964818.7604790421,2.58516798,24903613050.387684,9633266886.035025,521974519553.627,0.000871512936944123,1.3301621082882795,0.0004931,0.7526026382314092,277.50366332955,423544.8978720343,4333231.5158367995,2087.5,4.66968647463405,3186083.973449739,2087.5,3186083.973449739,38.08635507,49.729279368796604,1,1526.26777171245,230.81794616473644,28.071451863395076,16316673.59551607,20159209.375,13541765.98174126,318416,712669,428412.57890827,653872312.1839095,2.00639809495752,3062.3007495589195,0.03184269,48.600471511630325,1429897.72393528,2182406812.8874035,0.03340173171595503,0.017291091332851817,0.03798377498251978
3047,2017-05-08,887445,180,174202372,967790.955555556,2.82026827,27498797785.214577,9750419174.453634,521974519553.62604,0.000867800035518908,1.4623181213571401,0.0005,0.8425432481589701,316.150834339482,532741.5017451112,4670548.93922529,2250.0,5.03250104208259,3791444.616715365,2250.0,3791444.616715365,28.31768645,54.25612581711893,1,1685.0864963179401,265.2283616562246,42.271300689056616,16318923.59549604,20159771.875,13543784.68431278,364313,833249,576280.25588815,971082077.2917683,2.37836409568098,4007.7492209594484,0.03597742,60.62506461435896,1981769.50436208,3339453030.6152363,0.03413398770491121,0.02372907633194948,0.039705667573502884
3048,2017-05-09,805373,155,153104296,987769.651612903,2.8500152,28059281600.7528,9845309473.063454,521974519553.627,0.0009176456919171179,1.5776421800659346,0.00052938,0.9101249258180328,306.15504983962103,526350.338176926,4021861.58655511,1937.5,4.3330281157532005,3331004.2762711826,1937.5,3331004.2762711826,29.84410805,54.755061466019534,1,1719.22801355932,270.95320741390674,41.65949664540679,16320861.095476002,20160256.25,13547000.428939098,333631,764682,546870.45999265,940195014.6074351,2.54627369754808,4377.62507101393,0.04444444,76.41012629495638,1947089.66358846,3347491094.553073,0.03413187941136648,0.02366302168792381,0.037998408438192605
3049,2017-05-10,730268,148,142171666,960619.364864865,2.92992045,29095216204.956814,9930377521.554981,556376641358.94,0.0009682687057732019,1.7259379997720268,0.00054265,0.96727308235,300.567066839721,535760.4960747358,4093329.66292194,1850.0,4.13687405266623,3297623.15,1850.0,3297623.15,31.08931853,56.27957968642964,1,1782.499,295.1627894532222,47.11337284757258,16322711.09546587,20160718.75,13548305.05148561,310417,723442,525026.33918593,935858924.5725812,2.7451661283375,4893.255878595465,0.042996865,76.641868865635,1985968.47421674,3539986819.3228645,0.03421100824399552,0.02393746297478857,0.03733172586774455
3050,2017-05-11,703146,135,129768934,961251.362962963,2.98180004,29963230354.115524,10048705477.144184,559970892890.838,0.000948110397346517,1.7402448286650023,0.00054221,0.9952197035189674,280.55819200952203,514961.06798386975,3757901.04949698,1687.5,3.77310990293436,3097385.237616896,1687.5,3097385.237616896,30.73178388,57.358167901332635,1,1835.48754821742,304.38477399935834,49.252726969262106,16324398.59546586,20161140.625,13557872.59252634,295913,688964,531189.42450294,974991574.4199232,2.5371323174053098,4656.874776777453,0.04,73.41950192869679,1747992.82992883,3208419073.707698,0.03421925247662453,0.02412322859159208,0.037103738414023466
3051,2017-05-12,742648,154,146229368,949541.3506493509,2.75847679,27830857573.16526,10089212169.47583,559970892890.839,0.0010175991507862302,1.734662238348074,0.00059813,1.0196092673834152,320.073601689626,545617.1911248902,4286790.8268336,1925.0,4.30363269410598,3281473.659092629,1925.0,3281473.659092629,29.74074886,52.52128433956667,1,1704.6616410870802,274.151556826993,40.172806616346676,16326323.59546569,20161621.875,13557707.08752453,314538,736630,548954.69090294,935782004.2770563,2.2429401614837,3823.454056534924,0.03894534,66.38862719709428,1652217.01115374,2816470961.665325,0.03472340228401432,0.02862543288601482,0.03853510449792807
3052,2017-05-13,793427,158,151668182,959925.2025316459,2.86505128,29061763163.496807,10143540323.315632,559970892890.839,0.0009145440041559131,1.6277422351129804,0.0005217,0.9285426619162112,301.920241179357,537369.7995611744,4398136.04311499,1975.0,4.41488129204222,3515184.5069666808,1975.0,3515184.5069666808,37.90397718,54.22372993812119,1,1779.8402566919897,289.25571917772726,51.79118995230916,16328298.59546552,20162115.625,13559147.044116,330132,753402,430780.6148435,766720680.1009884,1.7442868616449898,3104.551975574684,0.040885655,72.76993469022014,1314149.21013706,2338975667.5019207,0.034839782038202684,0.02772473990657888,0.03884366792157323
3053,2017-05-14,894445,164,159925462,975155.256097561,2.87984317,29306338267.741,10176366055.956915,559970892890.839,0.0008044029824718099,1.4435764043913015,0.00048600000000000005,0.8721724655698418,297.196334708987,533346.6255174015,4565153.86753708,2050.0,4.58195975196616,3678916.778638222,2050.0,3678916.778638222,41.16448870000001,54.30653705716831,1,1794.5935505552302,291.73042257581983,52.81808427866848,16330348.59546548,20162628.125,13560915.27301992,369462,833647,396709.61818391,711932522.2360727,1.3574684899409601,2436.104197129994,0.033,59.22158716832259,1131649.53423381,2030850955.6248257,0.03483906641806288,0.02764798825736178,0.03884178880079973
3054,2017-05-15,824667,170,165019910,970705.3529411771,2.77569902,28367593222.563637,10219981714.230787,559970892890.839,0.000999006067525015,1.7351565018473838,0.00058349,1.0134537718786962,328.676992239616,570873.4297331297,4732171.69195917,2125.0,4.748974461623161,3690876.0479909326,2125.0,3690876.0479909326,27.35709098,51.87282654890853,1,1736.88284611338,276.8804922557167,47.749124831306666,16332473.59546544,20163159.375,13563162.77982376,329004,794585,597010.6108872,1036937488.9976476,2.36177848449618,4102.132536041071,0.033,57.317133921741544,1876633.7571034,3259492981.150199,0.034849046296449665,0.028858150286736706,0.03801931082651151
3055,2017-05-16,653146,132,128566504,973988.666666667,2.7951762,28699495338.474564,10267508491.77087,559970892890.838,0.00153727992330399,2.7010422527377966,0.00061761,1.085157413705138,355.176228039867,624054.2041568115,3674392.13728594,1650.0,3.6870665051609803,2899094.465137348,1650.0,2899094.465137348,35.31265539,52.013868200506295,1,1757.02694856809,285.9696874778054,49.70093319809294,16334123.59546538,20163571.875,13563276.59108413,231042,534839,462557.21684415,812725495.2498252,3.2602539395241896,5728.35403091928,0.04289449,75.36677487508445,1743710.95676118,3063747141.5428405,0.03483721865924023,0.028728311193130556,0.035649083526206084
3056,2017-05-17,765393,155,152190716,981875.587096774,2.85141326,29547786219.069435,10362505725.361101,559970892890.839,0.00149609349085694,2.706053214009294,0.0008981,1.6244348407061808,478.86810845978204,866150.8066864895,4314627.13090395,1937.5,4.32899642005605,3504445.500354332,1937.5,3504445.500354332,23.07335226,52.61477110072353,1,1808.74606469901,298.80121396775286,51.75301966989386,16336061.09544538,20164056.25,13564063.23927358,320079,733185,708005.53446289,1280602224.2448719,3.2218792456810403,5827.561406560993,0.04483,81.0860860804566,2362233.53474465,4272680609.8694177,0.034867454495491265,0.028867328716957893,0.03232455212375394
3057,2017-05-18,742869,142,138382674,974525.873239437,2.96696988,30947901332.491676,10430810763.335768,559970892890.838,0.0013506671250432401,2.5584975069346734,0.0008,1.515397811642312,394.37724183985296,747048.011557055,3952755.17798942,1775.0,3.9654884295296298,3362288.89458138,1775.0,3362288.89458138,27.95385935,54.40472398104501,1,1894.2472645528896,316.78874535912513,57.57405331088053,16337836.09543524,20164500.0,13520510.16362417,291987,688114,584457.26192764,1107106569.6545038,2.5120522306032997,4758.448066234287,0.04444444,84.18875889458504,1728578.30860936,3274354732.6487412,0.03500234707749502,0.029438863741089345,0.03206112230134822
3058,2017-05-19,805861,164,159296608,971320.780487805,3.05210147,32149470136.858223,10533552193.5847,559970892890.839,0.0013844548380745302,2.7239779526333723,0.00079407,1.562368893055318,438.05673976985,861896.5879703831,4565153.86753708,2050.0,4.57928528772938,4033468.372767391,2050.0,4033468.372767391,28.62916347,55.595712988584296,1,1967.5455476914103,349.4943632285573,62.666099180343714,16339886.09543516,20165012.5,13521268.71727593,316411,759278,570742.70134938,1122962260.9173405,2.2844483820992596,4494.756243130245,0.04444444,87.44646004163802,1734531.39866356,3412769530.7714405,0.034997892986850195,0.029675428120722658,0.03224878675572762
3059,2017-05-20,854533,165,159591310,967220.0606060609,3.14988555,33470233811.20102,10625857114.342512,559970892890.839,0.0010915791835381802,2.2356826227362445,0.00064762,1.3264019706233292,386.957179509263,792533.8399801299,4592990.17160743,2062.5,4.60662628819122,4224242.710865349,2062.5,4224242.710865349,34.52381454,57.17323220716376,1,2048.11767799532,362.95942500326277,65.73171893057706,16341948.5954349,20165528.125,13523082.55674211,354493,764707,473352.92500263,969482493.6286796,2.07898168697828,4257.9991453287475,0.03,61.4435303398596,1589811.8489041,3256121752.4269123,0.03509236067517666,0.02998342469354307,0.03157397577467005
3060,2017-05-21,778746,147,143585852,976774.5034013609,3.12275546,33426678945.80987,10704225594.046047,559970892890.838,0.00108981519145419,2.2289145429516406,0.00065497,1.339559376346243,349.421995759465,714645.7253327763,4091936.69834116,1837.5,4.10362382427005,3758096.3311849725,1837.5,3758096.3311849725,43.59304327,56.66814145929454,1,2045.22249316189,360.5545735083696,63.967237213769295,16343786.09543484,20165987.5,13524604.87178529,320625,708746,374917.30031926,766789295.688482,1.7897519122592198,3660.440868132063,0.02928648,59.89736764153584,1268479.50880607,2594322823.52512,0.03508859958433084,0.030139653092299726,0.029843242058546243
3061,2017-05-22,781440,146,143150297,980481.48630137,3.12461059,33981601940.859753,10875467828.96591,559970892890.838,0.00124297697285987,2.584078898413023,0.00075583,1.571327865627085,412.27806021965796,857102.7934983132,4064100.39427081,1825.0,4.075252960019601,3794071.8875533277,1825.0,3794071.8875533277,30.48918729,56.908238018114844,1,2078.94350002922,371.88800199129236,67.17806632028041,16345611.09543484,20166443.75,13527180.00449153,331686,731984,536111.73487763,1114546006.5132372,2.68793074008066,5588.056140619419,0.04119708,85.64640168618378,1967522.2948472,4090367686.0351615,0.03508042212770178,0.029913612085235637,0.029731883196415794
3062,2017-05-23,872972,168,163422061,972750.363095238,3.32739524,36901498030.85388,11090205800.13208,585222207503.697,0.00127128933411985,2.869666620960176,0.00075526,1.7048396096604528,468.74344682956496,1058089.128146348,4887381.02634698,2100.0,4.68872978929788,4740305.564026893,2100.0,4740305.564026893,23.84847063,60.56878944131049,1,2257.28836382233,408.1635895058096,80.58285482961206,16347711.09543468,20166968.75,13528971.92204662,368715,824741,685482.57664012,1547331843.8526912,2.3894111688733397,5393.590027884904,0.03675376,82.96383477471862,1970645.35682777,4448314833.187829,0.035531426213274334,0.032086316212723724,0.027689445356325563
3063,2017-05-24,811722,154,150459125,977007.305194805,3.49513899,39484489321.17492,11296972580.656416,595921917085.416,0.00140203255669651,3.3859187564221624,0.00084145,2.0321078308655514,472.689668359321,1141548.9650510624,4562009.63318436,1925.0,4.29749626194538,4648888.911303328,1925.0,4648888.911303328,27.34426421,63.76333117594286,1,2415.00722665108,441.87696869088427,92.08808962575912,16349636.09443461,20167450.0,13533256.54042102,337146,778975,597918.30456937,1443977026.4819903,2.75748471783781,6659.345520958224,0.03834694,92.60813721995534,2148011.65807771,5187463677.188438,0.03582330458344439,0.03312656561650913,0.028401298491461432
3064,2017-05-25,847501,163,159233378,976891.889570552,3.29706174,37929364613.17057,11503989788.834326,595921917085.417,0.0014252012554274301,3.305898796968048,0.00084084,1.9504136232387383,499.58149686932296,1158829.92889483,4828620.58577306,2037.5,4.54808185660653,4726187.809034928,2037.5,4726187.809034928,22.66003746,60.078103977896006,1,2319.60137866745,414.8382672157866,81.23801266663051,16351673.59443457,20167959.375,13535011.90273802,350534,801141,721608.40955094,1673843861.6523867,3.1461278699775397,7297.762544663989,0.042941900000000005,99.60809044259976,2520492.02788168,5846536782.794661,0.03597984584181175,0.03501126307209177,0.029173403168259626
3065,2017-05-26,814316,153,146681672,958703.7385620909,3.20703848,37276668052.73388,11623392820.48642,595921917085.416,0.00141573516222196,3.227053038274672,0.00090225,2.0566054170849486,471.57147238950205,1074908.7776768918,4532386.19400784,1912.5,4.26855917698422,4359388.041202512,1912.5,4359388.041202512,27.23442396,57.98152200801444,1,2279.4185836353,401.5953859397597,75.81520645171435,16353586.09443452,20168437.5,13537345.96752474,333093,768813,600474.82996556,1368733486.4287443,2.6842687478158,6118.5720672427915,0.03584773,81.71198194314066,2063700.70881451,4704037746.733136,0.03600453647970205,0.03565169389969227,0.028178763713919336
3066,2017-05-27,892105,168,166566779,991468.9226190479,2.87538901,33435937257.827652,11628317836.520596,595921917085.417,0.0015819827905121599,3.234048209358019,0.00089696,1.8336557763227268,523.557204519597,1070308.254886214,4976737.78165567,2100.0,4.68644357426757,4293031.0496317865,2100.0,4293031.0496317865,32.95703767,51.374069489537796,1,2044.30049982466,333.27963875808615,51.892098697489594,16355686.09443448,20168962.5,13537675.62711047,330950,799733,496272.94356140005,1014531026.5720259,1.7747215239823202,3628.064098526639,0.02818247,57.6134375072935,1419303.36853895,2901482585.706999,0.03701394053339183,0.042386607054989735,0.032255181547127136
3067,2017-05-28,848084,165,161376246,978037.854545454,3.1100624,36407455222.71084,11706342361.325733,595921917085.417,0.0013944525774835699,3.103634310176412,0.000791,1.7605293855025108,423.41855288974403,942403.0401129494,4887867.46412611,2062.5,4.60217673388216,4590508.037419631,2062.5,4590508.037419631,41.32226112,55.53800910377711,1,2225.7008666276997,319.22328833673623,65.11315851723974,16357748.59443447,20169478.125,13538921.01760786,303645,732657,395858.02301628,881061544.8888625,2.0780926726036997,4625.212662346727,0.0216,48.07513871915832,1522529.14323181,3388694433.5569696,0.03748165668789808,0.044244415402224055,0.03355469626330117
3068,2017-05-29,771791,151,147652158,977828.860927152,3.1715195,37377119026.090485,11785240187.610594,595921917085.416,0.00152176309272107,3.4767961779722745,0.0008814,2.013748503904909,497.488703220111,1136620.299318235,4473139.315654799,1887.5,4.21120308558927,4312401.067756428,1887.5,4312401.067756428,39.27079743,56.507158546454136,1,2284.71579748685,333.08066397786683,68.27650656007525,16359636.09443446,20169950.0,13541102.97058039,326916,766742,416585.27880781,951778967.4926672,2.38453120863326,5447.976121964822,0.03728284,85.18069352317461,1828320.22796988,4177192107.7075443,0.03750642155574542,0.04423922954523707,0.033545546014757587
3069,2017-05-30,851137,179,175537858,980658.4245810059,2.99605054,35460507433.23308,11835750771.960072,595921917085.417,0.0016931813038095,3.6695716944037073,0.00091208,1.9767185850100188,589.4014913998269,1277388.915536642,5302595.61259742,2237.5,4.99140575366503,4849254.269318389,2237.5,4849254.269318389,31.18388881,53.02623524675157,1,2167.2644779076604,306.2403578799898,56.825824704258025,16361873.59443444,20170509.375,13542351.72836205,348103,806926,524689.96705884,1137141927.5211642,2.73643853445608,5930.586031704361,0.031840785,69.00740227919503,2208103.40085451,4785544064.21908,0.03775695649296485,0.04605388715362396,0.034395422060779585
3070,2017-05-31,818815,164,160161287,976593.2134146341,3.14282004,37627739544.79903,11972603940.690018,595921917085.417,0.00178590812244465,4.106575375672365,0.000981,2.2557433906622735,572.215677879758,1315771.3898171221,4858244.02494958,2050.0,4.57255862679834,4713836.851027179,2050.0,4713836.851027179,26.9594266,55.56584658937634,1,2299.43261025716,333.0840805514064,60.022703041839904,16363923.59443441,20171021.875,13553209.45301314,320406,781352,606983.36932218,1395717353.3031855,3.05960294095397,7035.350776868272,0.02667017,61.3262586191022,2390626.87712027,5497085400.207583,0.03794095913873894,0.04656136719838589,0.03493389795145368
3071,2017-06-01,837922,170,166224868,977793.341176471,3.24185226,39276677605.51853,12115505109.390173,595921917085.417,0.00178484673638163,4.283431607551443,0.00101984,2.4475014025580877,569.987235569847,1367905.3170079691,5035984.66000872,2125.0,4.73923192592601,5099761.217873328,2125.0,5099761.217873328,26.02572771,57.164010959478475,1,2399.88763194039,346.3963114008126,63.947012553324726,16366048.5944344,20171553.125,13555174.27006897,319348,762038,628841.15210374,1509148103.388911,3.55163665554604,8523.528882791072,0.0237,56.877336876987236,2706482.09371899,6495252902.784336,0.03802430286500199,0.0468220690437483,0.035151756911021924
3072,2017-06-02,723130,146,143379563,982051.801369863,3.32189022,40582896889.35235,12216808580.61217,595921917085.416,0.00179566819880909,4.452222638417207,0.00101777,2.5234832569330585,473.752936559917,1174634.3509160418,4325022.11977219,1825.0,4.069710070511089,4524948.60715371,1825.0,4524948.60715371,28.97845381,58.137737345611036,1,2479.4238943308,360.19974630518374,63.18344730979562,16367873.59440437,20172009.375,13554573.13704142,263831,654513,564829.08651441,1400450733.3168674,3.25609567627383,8073.241421980538,0.02669606,66.19084904848869,2131156.94936501,5284041462.824739,0.03807187169113575,0.046758294663900864,0.03513017902622391
3073,2017-06-03,879242,192,188362022,981052.197916667,3.38499502,41736862989.52303,12329962891.918875,595921917085.417,0.00176892607232315,4.509968919785353,0.000904,2.3047949641737002,541.6610836797499,1380993.0729579167,5687700.3218922,2400.0,5.351162855942941,6118924.683646993,2400.0,6118924.683646993,27.10406714,58.704975717147896,1,2549.55195151958,347.15175736067533,65.57359358944687,16370273.59440434,20172609.375,13556977.71716842,306209,780766,603978.49187089,1539874542.6252801,3.0513996277590496,7779.701875819207,0.01689274,43.06891823351287,2382429.08176692,6074126714.775851,0.038060207652274095,0.04680175963793605,0.03512450585801466
3074,2017-06-04,739511,161,158161528,982369.739130435,3.33016911,41339921429.44849,12413760395.3969,630909476860.787,0.00161909751725103,4.088211246971128,0.00094319,2.3815489338637885,439.711265539934,1110268.234029758,5049391.51326877,2012.5,4.486621451423679,5081550.090014605,2012.5,5081550.090014605,31.58316554,57.41068614403945,1,2524.99383354763,339.6904826284791,65.04841012890992,16372286.09440431,20173112.5,13558790.15031435,271578,691288,518386.48260764,1308922671.9787364,2.64903633872748,6688.8004201304775,0.014376,36.29931135108073,1831247.03252624,4623887464.831153,0.03807971954389358,0.046859880569686964,0.03516792796570799
3075,2017-06-05,767010,164,157916253,962903.981707317,3.49837338,43970314462.959076,12568788322.697844,678760110082.989,0.00165097544555414,4.433395594979118,0.000989,2.6557804086315007,477.576016159868,1282443.9103636586,5533581.08611424,2050.0,4.56965092011092,5504903.779266508,2050.0,5504903.779266508,27.802179499999998,60.07716970413991,1,2685.31891671537,366.9002233673338,70.68223792220394,16374336.09440428,20173625.0,13559452.89046186,289269,698666,588958.72158188,1581541996.228323,3.40249992314104,9136.797407733231,0.028090525,75.43201816296602,2377211.01130126,6383569697.671349,0.03829879059917978,0.047534667150461715,0.03539510646135064
3076,2017-06-06,802549,151,149746147,991696.337748344,3.68734337,47021733324.255165,12752198143.713425,678760110082.989,0.00170869377560689,4.906243651732744,0.0010355,2.9732743068984413,512.136533199822,1470518.9722714354,5094943.56099544,1887.5,4.20693755204594,5419657.416002712,1887.5,5419657.416002712,28.49135095,63.12216590825727,1,2871.34167735243,390.1095227870465,88.12830425756987,16376223.59440426,20174096.875,13561172.07486051,299724,728483,574778.76791801,1650386231.5802622,2.60581713498389,7482.191343238345,0.029932805,85.9473105165632,1898293.48394447,5450649196.296304,0.038557988709905386,0.04745528099468863,0.03599506662241274
3077,2017-06-07,877184,165,163700196,992122.4,3.45563714,44332089813.9106,12828919239.236647,678760110082.989,0.0019620845187503103,5.310891909345809,0.00106659,2.887003157844089,664.01060492,1797317.3508527211,5567322.43420031,2062.5,4.59640584894414,5582692.5182623435,2062.5,5582692.5182623435,29.33715689,58.59317650249428,1,2706.76000885447,367.9177073757883,60.63033053608674,16378286.09440422,20174612.5,13561683.92221563,338421,778157,558277.89156651,1511124270.7198217,2.6803635181683902,7255.100780170668,0.030619999999999998,82.88099147112386,2085743.63420736,5645607457.795267,0.03887375872254088,0.04727688701545843,0.03714208422207499
3078,2017-06-08,823165,165,160019214,969813.418181818,3.54000799,45906967852.94541,12968040761.2914,678760110082.989,0.00161257881710075,4.51935460917218,0.0009960000000000001,2.791353292627471,495.634162329807,1389046.2359015716,5567322.43420031,2062.5,4.5958271015520795,5780287.315305381,2062.5,5780287.315305381,28.43843192,59.675986149840774,1,2802.56354681473,380.63370820299326,63.01290606663507,16380348.593744198,20175128.125,13562227.11982427,307355,736601,575993.3824513,1614258056.8645282,2.66781814149333,7476.729872880229,0.021457900000000002,60.13712833119579,1965117.51084213,5507366701.093452,0.03892853951654643,0.047398910140189085,0.037216684250280616
3079,2017-06-09,762294,151,147004442,973539.350993378,3.50908106,45950079689.46565,13094619060.178673,678760110082.989,0.0016076053141748801,4.509127561882222,0.001017,2.8525550954575687,451.721017229976,1267019.7536132196,5094943.56099544,1887.5,4.20539354980523,5294196.403811368,1887.5,5294196.403811368,32.20012554,58.93376482936029,1,2804.8722669199296,386.02737928864764,57.35617618410613,16382236.09373987,20175600.0,13563734.65933826,280990,672490,508763.11248199,1427015544.6325986,3.04987843268849,8554.51943332517,0.02617279,73.41133281891928,2051012.74719868,5752828773.716835,0.03891814853218415,0.047327372002275055,0.037200577003363273
3080,2017-06-10,696034,141,136268255,966441.524822695,3.60375711,47781111553.676346,13258693675.548384,678760110082.99,0.00152859767008808,4.4578919716873395,0.0009492000000000001,2.7681784045122884,386.31026038002295,1126607.3748688356,4757530.08013481,1762.5,3.9264682325217795,5140027.85287917,1762.5,5140027.85287917,32.64424388,60.3368543609656,1,2916.3278597896,402.9755856826479,58.885733799821494,16383998.59373957,20176040.625,13565691.02322151,252722,603460,501895.48436671,1463691783.761232,2.86672657331956,8360.314572171006,0.0223988,65.32224446585528,1729954.81793542,5045115431.722312,0.038989567769692465,0.04746009760264993,0.03734006256305025
